Year,Month,Initial Ordering BIC8,Initial Ordering BIC8 name,Initial Ordering Country,BIC8,BIC8 name,BIC8 Country,Counterparty BIC8,Counterparty BIC8 name,Counterparty BIC8 Country,End Beneficiary BIC8,End Beneficiary BIC8 name,End Beneficiary Country,Message Type,Currency,Net.USD.Amount,Transactions
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BQWWUS44,,US,MT103,USD,10000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BQWWUS44,,US,MT103,USD,40658,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQWWUS44,,US,MT103,USD,23943,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,BQVVUS33,,US,BQVVUS33,,US,MT103,USD,24000,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,BQVVUS33,,US,BQVVUS33,,US,MT103,USD,14520,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BQTTUS3M,,US,MT103,USD,27115,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BQTTUS3M,,US,MT103,USD,3593,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BQTTUS3M,,US,MT103,USD,47279,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BQTTUS3M,,US,MT103,USD,22112,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQTTUS3M,,US,MT103,USD,959,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BQTTUS3M,,US,MT103,USD,4172,3
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BQTTUS3M,,US,MT103,USD,4850,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BQSSUS3M,,US,MT103,USD,20000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BQRRUS6P,,US,MT103,USD,6692,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BQMMUS44,,US,MT103,USD,21829,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQMMUS44,,US,MT103,USD,720,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BQJJUS44,,US,MT103,USD,3445,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOD,,US,MT103,USD,700000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOD,,US,MT103,USD,13013,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQIIUS3M,,US,MT103,USD,20380,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BQGGUS33,,US,MT103,USD,26759,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BQGGUS33,,US,MT103,USD,4093,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BQGGUS33,,US,MT103,USD,15230,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BQFFUS3X,,US,MT103,USD,5840,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BQFFUS3X,,US,MT103,USD,1375,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BQFFUS3X,,US,MT103,USD,68597,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BQDDUS66,,US,MT103,USD,1221,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BQDDUS66,,US,MT103,USD,4619,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BQCCUS44,,US,MT103,USD,160,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BQCCUS44,,US,MT103,USD,500,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BQAAITM1,,IT,MT103,USD,26000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQZUS6L,,US,MT103,USD,22339,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQZUS6L,,US,MT103,USD,51823,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNQZITM1,,IT,MT103,EUR,1863,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQYUS3M,,US,MT103,USD,14674,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQYUS3M,,US,MT103,USD,75649,4
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNQYUS3M,,US,MT103,USD,6458,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNQYUS3M,,US,MT103,USD,14636,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNQYUS3M,,US,MT103,USD,527,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNQYITMM,,IT,MT103,EUR,1341,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQWUS44,,US,MT103,USD,69466,5
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQWUS44,,US,MT103,USD,80697,6
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQWUS44,,US,MT103,USD,22704,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQWUS44,,US,MT103,USD,248574,4
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BNQVUS66,,US,MT103,USD,8020,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQUUS3M,,US,MT103,USD,126021,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQUUS3M,,US,MT103,USD,57000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQTUS44,,US,MT103,USD,84940,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQTUS44,,US,MT103,USD,595,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQTUS44,,US,MT103,USD,8268,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNQTUS44,,US,MT103,USD,1000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQTUS44,,US,MT103,USD,2700,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQRUS33,,US,MT103,USD,17249,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQRUS33,,US,MT103,USD,22834,5
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQRUS33,,US,MT103,USD,3137,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNQRUS33,,US,MT103,USD,167826,9
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BNQRUS33,,US,MT103,USD,19137,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BNQRUS33,,US,MT103,USD,5518,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNQRIT31,,IT,MT103,EUR,335,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNQRDEH2,,DE,MT103,EUR,390,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQQUS3B,,US,MT103,USD,1024,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQQUS3B,,US,MT103,USD,2185,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNQQUS3B,,US,MT103,USD,2634,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNQQDE2H,,DE,MT103,EUR,2710,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQNIT22,,IT,MT103,USD,219,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNQNIT22,,IT,MT103,EUR,5108,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQMUS3A,,US,MT103,USD,5509,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQMUS3A,,US,MT103,USD,8202,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQLCN2H,,CN,MT103,USD,27552,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQICNBR,,CN,MT103,USD,35000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQICNBR,,CN,MT103,USD,43616,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQHUS44,,US,MT103,USD,15075,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQHUS44,,US,MT103,USD,39755,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQHUS44,,US,MT103,USD,734,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQHUS44,,US,MT103,USD,455,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQHUS44,,US,MT103,USD,565,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQHDEFF,,DE,MT103,USD,22275,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQHDEFF,,DE,MT103,USD,24013,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQHDEFF,,DE,MT103,USD,10953,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNQHDEFF,,DE,MT103,USD,113762,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQHCNBS,,CN,MT103,USD,9480,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQHCNBJ,,CN,MT103,USD,33566,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQGUS3C,,US,MT103,USD,3727,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQGUS3C,,US,MT103,USD,120634,4
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQGUS3C,,US,MT103,USD,22520,4
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNQGUS3C,,US,MT103,USD,71783,4
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQGUS3C,,US,MT103,USD,5996,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNQGUS3C,,US,MT103,USD,26512,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNQGUS3C,,US,MT103,USD,1879,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNQGHIT3L,,IT,MT103,EUR,26405,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNQFDEFF,,DE,MT103,EUR,6581,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQFCNBQ,,CN,MT103,USD,3155,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQEIT22,,IT,MT103,USD,515,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNQEIT22,,IT,MT103,EUR,1214,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOH,,DE,MT103,USD,212625,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOH,,DE,MT103,USD,8233,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOH,,DE,MT103,USD,382655,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,3008,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQEDEFF,,DE,MT103,USD,9000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNQEDEFF,,DE,MT103,USD,101889,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNQEDEFF,,DE,MT103,EUR,8844,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQDUS44,,US,MT103,USD,8962,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQDUS44,,US,MT103,USD,3584,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQDUS44,,US,MT103,USD,1997,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQDUS44,,US,MT103,USD,24304,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNQDUS44,,US,MT103,USD,15016,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQDUS44,,US,MT103,USD,29927,6
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNQDCNSH,,CN,MT103,USD,12600,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQCUS31,,US,MT103,USD,4025,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNQBUS44,,US,MT103,USD,119053,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNQBUS44,,US,MT103,USD,26813,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQBUS44,,US,MT103,USD,13124,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNQBDE33,,DE,MT103,EUR,2214,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOG,,US,MT103,USD,29058,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOG,,US,MT103,USD,186890,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOG,,US,MT103,USD,46282,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNQAUS3M,,US,MT103,USD,48921,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNQAIT21,,IT,MT103,EUR,82541,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNQAIT21,,IT,MT103,USD,5000,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKZINBB,,IN,MT103,USD,34338,1
2015,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,GLOC,,DE,BNKZDEHH,,DE,MT103,USD,95256,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKZCN22,,CN,MT103,USD,29688,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKZCN22,,CN,MT103,USD,64008,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKYUS33,,US,MT103,USD,48720,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKYPAPA,,PA,MT103,USD,7479,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKYPAPA,,PA,MT103,USD,639,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKYINBB,,IN,MT103,USD,15826,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKYHKHH,,HK,MT103,USD,17323,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKYESMM,,ES,MT103,USD,5000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKYDE66,,DE,MT103,USD,10233,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKYCNSH,,CN,MT103,USD,5580,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKYCNSH,,CN,MT103,USD,88856,4
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKYCNSH,,CN,MT103,USD,119782,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKXUS44,,US,MT103,USD,1540,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKXPAPA,,PA,MT103,USD,198536,5
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKXPAPA,,PA,MT103,USD,813783,19
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKXPAPA,,PA,MT103,USD,117653,6
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKXPAPA,,PA,MT103,USD,339093,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOB,,US,BNKXPAPA,,PA,MT103,USD,1050000,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKXPAPA,,PA,MT103,USD,58286,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKXPAPA,,PA,MT103,USD,248290,7
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKXPAPA,,PA,MT103,USD,52311,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOA,,US,BNKXPAPA,,PA,MT103,USD,25000,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKXPAPA,,PA,MT103,USD,660,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKXMXMX,,MX,MT103,USD,114000,6
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKXMXMX,,MX,MT103,USD,485,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNKXITGG,,IT,MT103,EUR,1721,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKXINBB,,IN,MT103,USD,2144,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKXINBB,,IN,MT103,USD,41000,3
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKXINBB,,IN,MT103,USD,74896,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKXINBB,,IN,MT103,USD,16000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKXESMM,,ES,MT103,USD,500,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNKXESMM,,ES,MT103,EUR,6010,7
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKXESMM,,ES,MT103,USD,200000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNKXESMM,,ES,MT103,EUR,447,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKXESMM,,ES,MT103,USD,370490,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNKXDEF1,,DE,MT103,EUR,544,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKWPAPA,,PA,MT103,USD,178312,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKWPAPA,,PA,MT103,USD,4668,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOB,,US,BNKWPAPA,,PA,MT103,USD,10145,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKWMXMM,,MX,MT103,USD,5720,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKWINBB,,IN,MT103,USD,13020,1
2015,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,GLOH,,DE,BNKWGB22CLM,,GB,MT103,USD,6000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKWFRPP,,FR,MT103,USD,436,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKWESBB,,ES,MT103,USD,15780,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKWESBB,,ES,MT103,EUR,25135,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKWESBB,,ES,MT103,USD,18060,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKWESBB,,ES,MT103,USD,100,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNKWESBB,,ES,MT103,EUR,30834,8
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKWESBB,,ES,BNKWESBB,,ES,MT103,USD,87200,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKWESBB,,ES,BNKWESBB,,ES,MT103,EUR,8715,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNKWESBB,,ES,MT103,EUR,5448,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKWESBB,,ES,MT103,USD,17262,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNKWESBB,,ES,MT103,USD,7256,3
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BNKWESBB,,ES,MT103,EUR,3511,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKWCNSS,,CN,MT103,USD,43000,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKVPAPA,,PA,MT103,USD,21856,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKVPAPA,,PA,MT103,USD,64068,7
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKVPAPA,,PA,MT103,USD,19900,5
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKVMXMM,,MX,MT103,USD,86069,5
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKVGB2L,,GB,MT103,USD,34000,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKVFRPP,,FR,MT103,USD,5129,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNKVFRPP,,FR,MT103,EUR,18837,6
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNKVFRPP,,FR,MT103,USD,50000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNKVES2Z,,ES,MT103,EUR,349,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKVDEHH,,DE,MT103,USD,20113,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKUUS3M,,US,MT103,USD,51648,4
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKUUS3M,,US,MT103,USD,36286,5
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKUUS3M,,US,MT103,USD,17946,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKUUS3M,,US,MT103,USD,6443,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKUTWTP,,TW,MT103,USD,38034,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKUTWTP,,TW,MT103,USD,7090,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKUTWTP,,TW,MT103,USD,8463,2
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKUTWTP,,TW,MT103,USD,890629,4
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKUTWTP,,TW,MT103,USD,225050,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BNKUTWTP,,TW,MT103,USD,48643,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKUPAPA,,PA,MT202,USD,175087,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKUNO22,,NO,MT103,USD,1975,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKUINBB,,IN,MT103,USD,62061,2
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOD,,GB,MT103,USD,2147,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BNKUDEMM,,DE,MT103,EUR,20263,2
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOL,,DE,MT103,USD,49567,4
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOL,,DE,MT103,EUR,42750,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOF,,BR,MT103,USD,2100,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKTPAPA,,PA,MT103,USD,9584056,6
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,BNKTPAPA,,PA,MT103,USD,19378,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNKTPAPA,,PA,MT103,USD,17760,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOC,,IT,MT103,USD,40099,1
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BNKTINBB,,IN,MT103,USD,4855,3
2015,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNKTINBB,,IN,MT103,USD,16133,1
2015,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BNKTINBB,,IN,MT103,USD,2000,1
2015,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,BNKTES2A,,ES,MT103,USD,2575,1
